ID,WIKI_PAGE,Cause_of_Death,Death_Summary
44f2be4c3f600b23c1afe8b0d44c7c33,Dylan_Thomas,Bronchopneumonia,"The text describes the decline in health of poet Dylan Thomas during his final trip to America in 1953. Thomas had suffered from chest problems for most of his life and was using an inhaler to help with his breathing. He arrived in New York and began rehearsals for performances of his play, Under Milk Wood, but his health rapidly deteriorated. He collapsed on stage, had blackouts, and experienced fever and difficulty speaking. Despite receiving treatment from a doctor, Thomas's condition worsened. He continued to socialize and drink heavily, but his breathing became increasingly difficult. He was admitted to the hospital with acute alcoholic encephalopathy and bronchopneumonia. Despite efforts to restore his breathing, Thomas died on November 9, 1953."
3bd2707038f393688424886c8536c04d,Manuel_Tamayo_y_Baus,No relevant section found,No relevant section found
ec16a6ef6b385b8ea56d523496f0e35e,Joe_T._Robinson,No relevant section found,No relevant section found
765896d724f846ac360101e537869e31,"Harold_R._Tyler,_Jr.",No relevant section found,No relevant section found
3e13003bdfe452284131ec60de2119a0,Ziaur_Rahman,Assassination,"This text discusses a conspiracy to remove Sheikh Mujibur Rahman from power in Bangladesh, which ultimately resulted in his assassination on August 15, 1975. After the assassination, Khondaker Mostaq Ahmad became the president and dismissed Major General K M Shafiullah. Major General Ziaur Rahman was appointed as the army chief of staff, but this led to instability and unrest in Bangladesh and among the armed forces. Brigadier Khaled Mosharraf and the 46th Brigade revolted against the government in November 1975, followed by a mutiny staged by the National Socialist Party under Lt. Colonel Abu Taher. Ziaur Rahman was forced to relinquish his post and put under house arrest, but was later freed and reappointed as the army chief of staff with the support of the army. An interim government was formed with Ziaur Rahman as the chief martial law administrator. However, discipline in the army collapsed, leading Ziaur Rahman to crack down on the rebellious forces. Abu Taher was sentenced to death in July 1976, and Ziaur Rahman attempted to integrate the armed forces and address unrest among veterans."
4dc763fb4aa21655121f9a3ac3064c1b,Gianni_Versace,The cause of death was gunshot to the head.,"On July 15, 1997, fashion designer Gianni Versace was shot and killed in front of his Miami Beach mansion. The perpetrator was Andrew Cunanan, who had previously killed four other men. Cunanan, who was obsessed with Versace, died by suicide eight days later. The motive for Versace's murder remains unknown. There are conflicting reports about whether Versace and Cunanan had previously met, but Versace's family denies any connection. Versace's funeral was attended by numerous celebrities, including Diana, Princess of Wales, who died in a car accident a month later."
ee2028beb8571a3be93d8d99268553ee,Alan_Thicke,Type-A aortic dissection,"On December 13, 2016, actor Alan Thicke collapsed while playing ice hockey with his son and was taken to the hospital. Unfortunately, he later died that day at the age of 69 from a type-A aortic dissection. A few days later, a funeral was held for Thicke, where the cast of Growing Pains, including Leonardo DiCaprio, reunited. His friend Bob Saget gave a eulogy and his son, Robin, shared a humorous remembrance. Thicke was buried at Santa Barbara Cemetery."
e7c40cd5e4d99524a6f5af9b5da63735,Ibrahim_Rugova,lung cancer,"The text describes the last months of Ibrahim Rugova's life. In 2005, Rugova traveled to Germany for medical treatment for lung cancer. He announced his illness but did not resign as president of Kosovo. Rugova underwent chemotherapy at his residence in Pristina but died four months later in January 2006. He was buried without religious rites, despite rumors of his conversion to Catholicism. The head of the Islamic Community of Kosovo conducted Islamic funeral prayers for him, and his grave is oriented according to Muslim tradition."
fdb55c93e5495fadc3d975687ae14bf1,Frank_Schlesinger,No relevant section found,No relevant section found
3c272ea1639ff7da2596eb777c81f8c5,Clive_Swift,The cause of death is not mentioned in the provided information.,"Clive Swift, the actor best known for his role in the sitcom ""Keeping Up Appearances,"" has died at the age of 82. He was married to novelist Margaret Drabble from 1960 to 1975 and had three children. Swift's death was attributed to a short illness. Fellow actor James Dreyfus praised Swift's talent, while his ""Keeping Up Appearances"" co-star Patricia Routledge described him as a skilled and inventive actor. Swift's brother, David, was also an actor."
74bd729b06ebc64cbd8c843e7b6b8a33,Carroll_Quigley,No relevant section found,No relevant section found
59866d841c22b39980cb7690136ee7f8,Eddie_Robinson,No relevant section found,No relevant section found
119a9937d13de8dcaeb36d74b5f3f6b1,Nur_Muhammad_Taraki,suffocation,"On September 11, 1979, Chairman Taraki returned to Kabul from Moscow and was met at the airport by Amin, who delayed the landing by an hour to demonstrate his control over the government. Taraki tried to dismiss Amin from his position, but Amin refused and insulted Taraki. The next day, Taraki invited Amin to lunch, but Amin turned it down. Amin was later persuaded by the Soviet Ambassador to visit the Presidential palace, where there was a shootout. Tarun was killed, but Amin escaped and placed the Army on high alert, arresting Taraki. The Gang of Four took refuge at the Soviet embassy. The Soviets tried to dissuade Amin from expelling Taraki, but Amin refused. Amin became the new General Secretary after Taraki resigned. Amin ordered the death of Taraki, who was suffocated with pillows by three men. Taraki's death shocked Brezhnev and was a factor in the Soviet intervention in Afghanistan. The media reported Taraki's death as a result of illness."
380ae63ca3408263b275f2b3b87fde36,Morton_Shulman,Parkinson's disease complications,"Morton Shulman was a Canadian who was honored for his contributions and achievements. In 1993, he received the Order of Canada and became an Officer of the Order in 1994. Shulman battled Parkinson's disease for over 17 years and passed away on August 18, 2000, due to complications from the disease. He was buried in Pardes Shalom Cemetery in Toronto. In 2013, a street in Toronto was named after him, leading to a new forensic services and coroner's complex."
e80d2f614c6709c3b746c8d5b99a1cd5,Sarah_Siddons,The cause of Sarah Siddons' death is not mentioned in the provided information.,"Sarah Siddons was a famous English actress who died in London in 1831. She was buried in Saint Mary's Cemetery at Paddington Green, which later became a public park. Most gravestones were removed, but Siddons' gravestone was preserved and remains in good condition. Her funeral was attended by 5000 people and newspapers published lengthy obituaries mourning her death. She was described as a majestic and revered figure, and her fame continues to be recognized today."
7a4e2ae28605808d217dfcb768780886,Sir_Edward_Poynter,No relevant section found,No relevant section found
2536e624a49e2cbaa9f7687cfd38e923,Censu_Tabone,No relevant section found,No relevant section found
62b13f82ddf175c8f5fc768b88f5c62a,John_Smith,No relevant section found,No relevant section found
02185cb9bbf10c807f1d5053c0494132,Mary_Treen,Cancer,"Treen died at her home in Newport Beach, California on July 20, 1989, at the age of 82. Her only surviving relatives were cousins, including actor Mort Mills."
a3c1c937e98d1e9673170d089b395ee0,David_Rockefeller,Congestive heart failure,"On March 20, 2017, Rockefeller passed away at the age of 101 from congestive heart failure while sleeping at his home in Pocantico Hills, New York."
befe19be94617aa1ad2c1dbba69a017c,Douglas_Sirk,No relevant section found,No relevant section found
5e8cb3df1b7ada88792c95d772e1f9a1,José_Saramago,Leukemia,"The text provides information about the death and funeral of Portuguese writer José Saramago. Saramago died on June 18, 2010, after suffering from leukemia. He had breakfast and chatted with his wife before feeling unwell and passing away. Saramago was considered one of the finest Portuguese writers and was known for his unfaltering communism. His English translator described him as the greatest contemporary Portuguese writer with a wonderful imagination. Saramago continued to write until his death, and his posthumous publication, Claraboia, was released in 2011. Portugal declared two days of mourning for his death, and there were tributes from international politicians. Saramago's funeral took place in Lisbon in the presence of over 20,000 mourners. The absence of the right-wing President of Portugal, Aníbal Cavaco Silva, was noted, and mourners held red carnations, symbolic of Portugal's democratic revolution. Saramago's ashes were buried in front of the José Saramago Foundation on the anniversary of his death in 2011."
d03b78a20682cf3a4d5f6b91650dccba,Liz_Smith,No relevant section found,No relevant section found
eeff2b2f485da299218d7848185ddb50,Alice_Paul,stroke,"The text describes Paul's social life before and after she moved to Washington, D.C. in 1912. It mentions her close relationships with women and occasional dating of men. Paul's personal life is not well-documented since she did not keep private correspondence. However, she prioritized the suffrage effort and had lifelong friendships with Elsie Hill and Dora Kelly Lewis. She also knew William Parker, and there might have been a marriage proposal. Paul became a vegetarian during the suffrage campaign. In 1974, she suffered a stroke and was placed in a nursing home where her estate was depleted by her nephew. A fund for indigent Quakers helped her, and she died at the age of 92 in Moorestown, New Jersey. She is buried at Westfield Friends Burial Ground, where visitors often thank her for her lifelong work on women's rights."
379f19333b054634027e99d1bc13d75e,Allan_R._Sandage,No relevant section found,No relevant section found
